card_no,year,month,sales,transactions,items
20923,2010,6,-1.78E-15,4,59
40682,2010,6,2.66E-15,1,14
34923,2010,6,-3.20E-14,8,130
20054,2010,6,1.42E-14,2,39
13277,2010,6,-2.84E-14,10,217
24028,2010,6,5.68E-14,4,112
40756,2010,6,8.88E-15,3,31
21981,2010,6,4.26E-14,5,135
21425,2010,6,-1.42E-14,4,46
18828,2010,6,8.53E-14,14,191
25195,2010,6,2.31E-14,6,80
50667,2010,6,1.42E-14,3,59
10103,2010,6,1.07E-14,3,39
50558,2010,6,-7.11E-15,2,24
21298,2010,6,-7.11E-14,11,181
13730,2010,6,-6.22E-15,1,21
16965,2010,6,0,2,16
18244,2010,6,-2.84E-14,5,75
23368,2010,6,-7.11E-15,3,61
10511,2010,6,1.78E-15,2,14
10524,2010,6,-5.68E-14,10,170
16250,2010,6,0,2,16
20539,2010,6,7.11E-15,3,47
21026,2010,6,-8.88E-15,9,94
14028,2010,6,5.33E-15,7,85
13042,2010,6,2.13E-14,10,77
20291,2010,6,0,2,37
50617,2010,6,1.07E-14,3,43
11353,2010,6,-2.84E-14,5,99
14817,2010,6,0,3,57
11001,2010,6,-3.55E-15,1,27
20681,2010,6,5.33E-15,2,23
13255,2010,6,-8.88E-14,3,110
48972,2010,6,1.42E-14,2,40
20703,2010,6,0,1,6
19286,2010,6,-1.42E-14,2,58
19205,2010,6,0,1,25
13839,2010,6,2.84E-14,2,59
17466,2010,6,-4.26E-14,1,35
18205,2010,6,-1.78E-15,2,18
24752,2010,6,-7.11E-15,3,27
10216,2010,6,5.33E-15,2,27
14789,2010,6,-1.78E-15,1,14
19668,2010,6,0,1,37
18693,2010,6,7.11E-15,2,16
50595,2010,6,0,1,5
21123,2010,6,7.11E-15,2,40
12933,2010,6,1.42E-14,2,51
17949,2010,6,0,1,9
15222,2010,6,-1.42E-14,1,33
20182,2010,6,1.78E-14,3,58
13848,2010,6,-1.33E-15,3,23
31222,2010,6,2.84E-14,6,69
42799,2010,6,0,1,6
20159,2010,6,3.55E-14,3,75
25086,2010,6,1.07E-14,1,27
51052,2010,6,0,2,14
20264,2010,6,7.11E-14,6,118
20994,2010,6,7.11E-15,2,46
12121,2010,6,-1.42E-14,1,47
10934,2010,6,3.55E-15,1,10
34108,2010,6,-1.42E-14,2,40
31227,2010,6,-1.42E-14,1,16
20249,2010,6,0,1,6
14030,2010,6,8.88E-16,2,27
16778,2010,6,-2.84E-14,5,104
16030,2010,6,1.78E-15,2,19
15520,2010,6,0,1,13
11620,2010,6,0,1,7
26954,2010,6,-4.44E-16,1,6
10830,2010,6,3.55E-15,1,7
51187,2010,6,-2.13E-14,1,35
18904,2010,6,-1.07E-14,3,43
20964,2010,6,0,1,15
50417,2010,6,7.11E-15,2,58
22734,2010,6,-7.11E-15,3,48
40826,2010,6,-7.11E-15,1,21
15915,2010,6,7.11E-14,5,103
19946,2010,6,2.13E-14,1,35
19692,2010,6,-1.42E-14,1,20
22292,2010,6,3.55E-14,2,48
20570,2010,6,0,1,9
23324,2010,6,0,1,22
10940,2010,6,1.07E-14,1,25
22443,2010,6,7.11E-15,1,21
44531,2010,6,-4.44E-16,1,8
16093,2010,6,3.55E-15,3,29
18976,2010,6,1.78E-15,3,23
40953,2010,6,0,4,50
49624,2010,6,-2.13E-14,7,108
13024,2010,6,-9.95E-14,6,150
12724,2010,6,2.84E-13,3,158
44777,2010,6,0,1,16
42943,2010,6,1.42E-14,4,65
24084,2010,6,-5.33E-15,2,23
13778,2010,6,0,1,18
18861,2010,6,1.71E-13,3,231
34952,2010,6,-1.78E-15,2,12
15198,2010,6,0,1,9
24965,2010,6,0,2,22
24554,2010,6,-2.84E-14,4,59
16916,2010,6,-7.11E-15,4,70
10436,2010,6,-4.75E-14,9,114
50590,2010,6,2.13E-14,2,36
17934,2010,6,0,5,158
17187,2010,6,-1.78E-15,1,7
17442,2010,6,-2.84E-14,1,49
50670,2010,6,9.95E-14,12,227
16977,2010,6,7.11E-15,6,63
19723,2010,6,2.84E-14,4,70
13031,2010,6,0,1,11
16941,2010,6,3.55E-15,5,53
48914,2010,6,-2.84E-14,2,56
22329,2010,6,-2.84E-14,18,178
18160,2010,6,4.97E-14,9,185
21109,2010,6,2.49E-14,4,40
11465,2010,6,-2.84E-14,7,96
17028,2010,6,7.11E-15,3,31
19672,2010,6,0,1,38
50497,2010,6,2.13E-14,1,33
17254,2010,6,2.84E-14,4,79
13542,2010,6,0,1,8
18746,2010,6,-3.55E-15,5,42
51278,2010,6,0,1,7
15704,2010,6,1.42E-13,3,163
14185,2010,6,2.44E-15,4,42
12437,2010,6,8.88E-16,1,16
18884,2010,6,-8.53E-14,10,206
20312,2010,6,1.78E-15,1,14
21934,2010,6,-9.24E-14,6,178
22403,2010,6,1.07E-14,2,44
18482,2010,6,2.66E-14,4,57
44199,2010,6,1.42E-14,1,34
20434,2010,6,0,1,40
16058,2010,6,-1.78E-15,1,12
50505,2010,6,8.88E-16,1,28
11489,2010,6,7.11E-15,3,47
15270,2010,6,-1.78E-15,1,6
21045,2010,6,-3.55E-14,3,58
14372,2010,6,-3.55E-15,3,68
14230,2010,6,0,2,36
18272,2010,6,-3.15E-14,5,96
38293,2010,6,0,2,12
23753,2010,6,3.55E-15,4,28
17636,2010,6,2.84E-14,1,16
14097,2010,6,0,1,20
13304,2010,6,3.55E-15,1,12
18688,2010,6,0,1,9
14388,2010,6,-3.55E-15,1,55
27169,2010,6,1.21E-13,2,77
15077,2010,6,-1.42E-14,6,119
51225,2010,6,0,1,7
16865,2010,6,0,1,13
17172,2010,6,-6.66E-16,3,23
20266,2010,6,3.55E-15,2,35
50315,2010,6,7.11E-15,2,31
16427,2010,6,1.78E-14,2,25
44211,2010,6,7.11E-14,1,74
20063,2010,6,7.11E-15,1,45
10642,2010,6,0,1,20
22211,2010,6,7.11E-15,1,14
19735,2010,6,8.88E-15,1,23
30985,2010,6,0,1,17
19416,2010,6,-1.42E-14,4,53
18204,2010,6,0,2,18
51245,2010,6,0,1,14
11829,2010,6,1.42E-13,16,252
18929,2010,6,1.42E-14,2,48
23821,2010,6,-2.13E-14,1,54
12249,2010,6,7.11E-15,5,97
50451,2010,6,-2.84E-14,4,101
18335,2010,6,-4.26E-14,4,207
13921,2010,6,1.42E-14,2,69
24685,2010,6,7.11E-15,26,174
20379,2010,6,0,10,104
23592,2010,6,-2.13E-14,8,113
40927,2010,6,-1.78E-15,2,18
12780,2010,6,0,1,12
21584,2010,6,1.78E-14,7,63
15452,2010,6,-3.55E-15,1,16
15931,2010,6,7.11E-15,1,29
50398,2010,6,0,2,36
23511,2010,6,1.56E-13,22,245
51550,2010,6,8.88E-16,1,10
16825,2010,6,2.84E-14,6,72
50591,2010,6,-7.11E-15,10,103
24103,2010,6,0,1,12
16119,2010,6,-7.11E-14,6,111
12927,2010,6,0,16,135
14273,2010,6,-2.13E-14,5,109
13554,2010,6,0,2,11
22769,2010,6,-1.64E-14,3,125
17443,2010,6,-8.88E-15,6,66
19586,2010,6,-1.60E-14,12,158
50793,2010,6,0,1,7
14917,2010,6,3.55E-15,3,35
13110,2010,6,-1.99E-13,6,227
20831,2010,6,0,5,62
10759,2010,6,0,1,19
40112,2010,6,2.13E-14,2,66
29887,2010,6,-1.07E-14,1,44
14737,2010,6,-1.78E-15,1,6
18434,2010,6,2.13E-14,2,19
17139,2010,6,-1.42E-14,3,51
11728,2010,6,-1.42E-13,5,81
38947,2010,6,2.84E-14,2,40
24217,2010,6,-2.84E-14,4,154
13684,2010,6,-3.55E-15,4,73
44340,2010,6,-1.42E-14,4,58
18900,2010,6,2.13E-14,1,34
15896,2010,6,-1.42E-14,1,43
10318,2010,6,7.11E-15,3,65
18879,2010,6,0,1,12
16994,2010,6,1.42E-14,3,23
11381,2010,6,-1.42E-14,2,30
19130,2010,6,-3.55E-15,4,101
24695,2010,6,1.42E-14,2,47
19951,2010,6,0,1,23
19550,2010,6,5.33E-15,3,30
10756,2010,6,-4.26E-14,2,35
19402,2010,6,0,1,14
25384,2010,6,1.42E-14,4,60
21575,2010,6,7.11E-15,5,79
21804,2010,6,0,1,25
22572,2010,6,3.55E-15,2,21
15602,2010,6,1.78E-14,2,34
24580,2010,6,-3.55E-15,2,21
20648,2010,6,8.88E-15,3,106
20061,2010,6,8.17E-14,5,147
13896,2010,6,-7.11E-15,1,9
17703,2010,6,0,1,6
44417,2010,6,3.55E-15,2,19
12843,2010,6,5.55E-17,1,6
11703,2010,6,1.78E-15,1,27
51287,2010,6,-1.78E-15,1,6
17911,2010,6,0,1,9
10525,2010,6,-1.07E-14,4,58
20079,2010,6,7.11E-15,2,27
12952,2010,6,7.11E-15,1,38
12852,2010,6,3.55E-15,3,27
23598,2010,6,0,2,10
13063,2010,6,0,1,7
24513,2010,6,2.66E-15,1,14
46355,2010,6,-1.42E-14,1,9
42919,2010,6,5.68E-14,2,99
19436,2010,6,-2.27E-13,25,323
51515,2010,6,2.84E-14,6,57
42568,2010,6,-6.66E-16,1,17
16786,2010,6,7.11E-15,2,25
15691,2010,6,-2.13E-14,5,88
50814,2010,6,-7.11E-15,6,82
20046,2010,6,3.55E-15,3,20
36838,2010,6,8.88E-16,1,9
50575,2010,6,-7.11E-15,3,39
18945,2010,6,-2.13E-14,18,129
36795,2010,6,-5.33E-15,2,22
14678,2010,6,-1.42E-14,20,145
51444,2010,6,-7.11E-15,1,17
14100,2010,6,4.26E-14,6,140
21231,2010,6,-5.68E-14,6,79
20883,2010,6,-2.84E-14,6,170
18197,2010,6,0,5,93
12487,2010,6,-5.68E-14,3,88
12568,2010,6,4.26E-14,5,110
17516,2010,6,2.84E-14,4,79
36127,2010,6,-7.11E-15,3,38
12784,2010,6,7.11E-15,7,91
12276,2010,6,0,6,174
15469,2010,6,0,1,11
20803,2010,6,2.13E-14,2,80
21877,2010,6,-1.24E-14,4,61
24473,2010,6,2.84E-14,4,101
50251,2010,6,0,2,26
19964,2010,6,0,5,52
14546,2010,6,1.49E-13,3,145
50650,2010,6,5.33E-15,2,42
13300,2010,6,7.11E-15,3,59
17568,2010,6,1.42E-14,10,163
20701,2010,6,-7.11E-15,2,30
10443,2010,6,3.55E-15,3,25
12380,2010,6,1.11E-15,1,7
25338,2010,6,2.13E-14,2,76
50086,2010,6,1.78E-15,2,14
18340,2010,6,-3.55E-15,2,61
38887,2010,6,0,1,6
14698,2010,6,0,1,10
48488,2010,6,1.78E-15,3,56
42846,2010,6,-1.78E-15,1,11
18914,2010,6,0,1,9
21681,2010,6,3.55E-15,1,11
11821,2010,6,-8.88E-16,1,9
14370,2010,6,0,2,45
16175,2010,6,0,1,10
42272,2010,6,-1.78E-15,1,8
24479,2010,6,-3.55E-15,1,21
22875,2010,6,0,1,6
15575,2010,6,-9.95E-14,3,88
19825,2010,6,0,1,10
24634,2010,6,1.78E-15,1,10
22973,2010,6,-8.88E-15,1,25
12041,2010,6,7.11E-15,1,20
44454,2010,6,1.89E-15,1,12
10369,2010,6,-2.66E-15,2,46
12729,2010,6,3.55E-15,1,14
21816,2010,6,1.78E-15,1,7
50203,2010,6,0,1,21
16610,2010,6,-2.13E-14,3,79
16074,2010,6,1.42E-14,1,68
14620,2010,6,1.71E-13,16,365
18328,2010,6,-7.11E-15,3,55
16226,2010,6,0,8,115
14554,2010,6,-2.13E-14,3,39
24143,2010,6,7.11E-15,2,28
17282,2010,6,8.53E-14,18,268
16368,2010,6,-1.78E-15,2,27
14351,2010,6,-7.11E-15,2,21
42429,2010,6,-3.55E-15,1,11
21051,2010,6,9.77E-15,2,40
18347,2010,6,1.42E-14,3,50
24942,2010,6,8.88E-15,3,21
42258,2010,6,-1.78E-15,1,7
44753,2010,6,7.11E-15,1,35
19835,2010,6,-1.14E-13,13,210
42899,2010,6,3.55E-15,5,49
16993,2010,6,1.71E-13,5,162
31133,2010,6,2.13E-14,1,31
10029,2010,6,0,10,112
21922,2010,6,-3.55E-15,3,63
51328,2010,6,-3.55E-15,2,23
12817,2010,6,-1.14E-13,3,118
11575,2010,6,2.13E-14,1,35
16853,2010,6,-2.84E-14,3,74
12040,2010,6,-1.07E-14,10,131
22201,2010,6,-2.84E-14,9,103
20723,2010,6,1.42E-14,9,171
11982,2010,6,-7.11E-15,3,54
20485,2010,6,7.11E-15,10,95
10510,2010,6,-8.35E-14,16,197
10447,2010,6,0,1,20
15120,2010,6,-8.17E-14,8,140
13284,2010,6,-1.42E-14,1,42
50101,2010,6,-5.68E-14,6,96
30191,2010,6,7.11E-15,1,18
24407,2010,6,-2.84E-14,15,169
13769,2010,6,7.11E-15,8,93
50368,2010,6,-3.55E-15,4,39
23685,2010,6,1.60E-14,4,67
14794,2010,6,5.68E-14,2,69
30682,2010,6,4.44E-16,1,8
19479,2010,6,0,3,46
42746,2010,6,4.44E-16,1,6
15560,2010,6,-1.87E-14,1,31
13049,2010,6,1.42E-13,9,236
50204,2010,6,0,1,20
16529,2010,6,4.26E-14,2,59
27232,2010,6,4.97E-14,3,66
21076,2010,6,-3.55E-15,2,28
18885,2010,6,-2.84E-14,2,56
14464,2010,6,-7.11E-15,2,43
11396,2010,6,1.78E-14,7,99
15124,2010,6,-1.42E-14,4,92
16350,2010,6,3.55E-15,1,15
21524,2010,6,-7.11E-15,2,45
20341,2010,6,2.13E-14,2,81
11925,2010,6,0,2,58
23737,2010,6,-5.33E-15,2,19
50872,2010,6,1.78E-15,2,11
11048,2010,6,5.68E-14,1,51
21148,2010,6,1.42E-14,1,17
13992,2010,6,0,2,25
11485,2010,6,6.22E-15,1,17
14144,2010,6,-1.42E-14,1,25
12727,2010,6,4.44E-15,1,18
20973,2010,6,-3.55E-15,1,12
42864,2010,6,-7.11E-15,1,14
34878,2010,6,3.55E-15,1,24
12691,2010,6,-1.42E-14,2,49
20360,2010,6,7.11E-15,1,23
17827,2010,6,0,1,10
18279,2010,6,-2.84E-14,1,36
22301,2010,6,0,1,7
23939,2010,6,2.13E-14,4,87
50994,2010,6,0,1,8
16380,2010,6,0,5,58
18562,2010,6,0,3,26
42829,2010,6,0,4,37
23614,2010,6,-1.42E-13,3,124
51532,2010,6,0,4,45
18692,2010,6,0,1,27
15513,2010,6,-4.44E-16,1,7
12094,2010,6,6.39E-14,4,145
11356,2010,6,-9.24E-14,17,225
15019,2010,6,7.11E-15,3,42
11661,2010,6,-1.42E-14,4,80
10527,2010,6,-1.54E-13,25,160
19495,2010,6,2.84E-14,19,199
36392,2010,6,4.44E-16,1,6
19790,2010,6,4.26E-14,12,150
20600,2010,6,0,2,64
20257,2010,6,-1.78E-15,3,24
20594,2010,6,0,2,21
13429,2010,6,7.11E-15,4,62
19469,2010,6,9.68E-14,5,100
42542,2010,6,1.14E-13,3,126
50321,2010,6,0,1,5
19661,2010,6,3.27E-13,7,236
24037,2010,6,-9.24E-14,6,100
24087,2010,6,-2.84E-14,17,199
24162,2010,6,2.13E-14,2,43
14722,2010,6,-8.88E-15,6,122
25157,2010,6,-1.42E-14,1,28
19206,2010,6,7.11E-14,3,103
15635,2010,6,7.11E-14,9,173
18750,2010,6,-4.97E-14,3,174
50696,2010,6,1.07E-14,2,32
23856,2010,6,7.99E-15,4,68
46425,2010,6,1.78E-15,3,40
24541,2010,6,-1.42E-14,1,25
14702,2010,6,0,1,16
17197,2010,6,0,2,72
22929,2010,6,0,2,25
18030,2010,6,-4.44E-16,1,11
23886,2010,6,-3.55E-15,1,26
18365,2010,6,-3.55E-15,5,63
23736,2010,6,7.11E-15,2,13
15605,2010,6,1.07E-14,3,44
42418,2010,6,-5.33E-15,1,30
18207,2010,6,1.78E-15,1,14
51264,2010,6,0,1,23
36266,2010,6,2.13E-14,1,20
18215,2010,6,0,1,6
34919,2010,6,1.12E-13,3,192
12836,2010,6,-2.84E-14,3,80
42330,2010,6,-2.84E-14,2,43
10841,2010,6,0,2,16
21799,2010,6,-1.78E-15,1,21
51467,2010,6,3.55E-15,1,12
10183,2010,6,-5.68E-14,4,81
14550,2010,6,8.88E-16,1,8
21833,2010,6,2.13E-14,2,23
11958,2010,6,1.78E-15,1,7
36097,2010,6,7.11E-15,2,39
31024,2010,6,5.33E-15,2,29
48340,2010,6,-2.13E-14,1,37
42607,2010,6,1.78E-15,1,15
12628,2010,6,-8.88E-16,1,14
40752,2010,6,1.07E-14,9,79
15000,2010,6,-4.44E-16,1,7
36116,2010,6,0,2,12
23870,2010,6,-4.97E-14,4,81
17559,2010,6,-4.26E-14,3,93
22835,2010,6,6.39E-14,4,114
18968,2010,6,-7.11E-15,5,69
12539,2010,6,-1.48E-10,1702,20016
51545,2010,6,3.55E-15,1,19
16670,2010,6,0,11,135
10039,2010,6,0,15,199
22738,2010,6,1.33E-15,2,19
20937,2010,6,0,5,60
50334,2010,6,-7.11E-15,2,94
21259,2010,6,2.49E-14,18,138
12928,2010,6,-3.55E-15,5,31
11127,2010,6,1.78E-15,4,31
22178,2010,6,-1.42E-14,1,29
19884,2010,6,1.78E-15,1,12
44446,2010,6,2.49E-14,13,135
22834,2010,6,0,14,120
13486,2010,6,2.84E-13,14,342
44225,2010,6,7.11E-15,3,39
16038,2010,6,0,2,17
16996,2010,6,1.07E-14,12,80
51094,2010,6,0,1,9
20575,2010,6,-1.07E-14,8,72
10170,2010,6,7.11E-15,3,29
10448,2010,6,4.26E-14,7,176
48295,2010,6,-4.26E-14,20,258
50873,2010,6,1.42E-14,66,669
20918,2010,6,-7.11E-15,6,46
18529,2010,6,0,2,22
12446,2010,6,4.97E-14,10,203
17076,2010,6,-5.51E-14,11,193
12988,2010,6,-2.84E-14,11,120
10274,2010,6,2.13E-14,9,81
13788,2010,6,5.00E-16,1,7
10342,2010,6,-1.49E-13,14,260
18413,2010,6,1.42E-14,6,79
17415,2010,6,8.53E-14,10,218
13883,2010,6,-8.88E-16,2,14
21516,2010,6,5.68E-14,10,216
23893,2010,6,-1.42E-14,4,115
16661,2010,6,-7.11E-15,3,84
22063,2010,6,-2.13E-14,12,149
44228,2010,6,7.82E-14,36,299
19669,2010,6,-2.13E-14,7,124
13687,2010,6,1.42E-13,11,196
14241,2010,6,1.42E-14,1,24
12346,2010,6,-5.68E-14,8,120
25282,2010,6,2.13E-13,56,521
15195,2010,6,5.68E-14,35,249
12430,2010,6,2.84E-14,9,139
22718,2010,6,2.31E-14,5,46
18119,2010,6,4.44E-15,2,24
24452,2010,6,-1.42E-14,14,118
34536,2010,6,-1.78E-14,5,67
50626,2010,6,0,4,52
20535,2010,6,0,25,209
16663,2010,6,-5.68E-14,8,134
21198,2010,6,0,5,88
20451,2010,6,0,14,106
23056,2010,6,-7.11E-15,3,44
13988,2010,6,-5.68E-14,4,84
36893,2010,6,-1.60E-14,4,68
14687,2010,6,-7.11E-15,5,62
10105,2010,6,-3.20E-14,10,131
48338,2010,6,2.13E-14,4,47
20298,2010,6,-1.42E-14,5,52
13374,2010,6,0,9,260
15541,2010,6,-1.78E-15,1,7
36273,2010,6,0,3,23
15807,2010,6,2.84E-14,12,164
20967,2010,6,-5.33E-15,1,16
20650,2010,6,4.26E-14,18,145
11647,2010,6,1.28E-13,7,122
23531,2010,6,5.33E-14,8,111
51246,2010,6,0,1,14
20555,2010,6,8.53E-14,8,168
17614,2010,6,1.78E-15,1,10
24660,2010,6,3.55E-15,4,35
22967,2010,6,2.84E-14,5,70
20252,2010,6,1.42E-14,10,82
24346,2010,6,-7.82E-14,6,179
34161,2010,6,2.84E-14,3,117
38533,2010,6,8.88E-16,2,20
42324,2010,6,-3.55E-15,1,15
19567,2010,6,9.38E-13,20,362
18387,2010,6,7.11E-15,19,117
19222,2010,6,-5.68E-14,10,148
12035,2010,6,-7.11E-14,3,61
11656,2010,6,3.15E-14,13,111
17487,2010,6,-1.51E-14,3,66
21323,2010,6,1.42E-14,2,32
16718,2010,6,4.41E-13,41,458
18140,2010,6,-8.53E-14,12,193
37068,2010,6,-2.13E-14,3,93
10194,2010,6,2.13E-14,5,85
17642,2010,6,0,8,94
14365,2010,6,7.11E-15,3,31
12631,2010,6,-3.55E-15,2,51
47324,2010,6,2.66E-15,1,15
23038,2010,6,-5.68E-14,2,30
10775,2010,6,0,2,16
17872,2010,6,-7.11E-15,3,42
16612,2010,6,0,4,56
12326,2010,6,1.42E-14,8,104
23868,2010,6,2.13E-14,10,85
11143,2010,6,-2.84E-14,5,57
11857,2010,6,-3.91E-14,10,123
18720,2010,6,3.20E-14,9,155
16345,2010,6,1.42E-14,5,101
15384,2010,6,2.84E-14,6,138
17844,2010,6,1.71E-13,12,256
18122,2010,6,8.88E-16,1,5
14119,2010,6,7.11E-15,8,152
10564,2010,6,-3.55E-14,8,92
50874,2010,6,-1.78E-15,2,13
12414,2010,6,0,2,21
30966,2010,6,-2.84E-14,1,51
44738,2010,6,4.26E-14,5,59
11518,2010,6,0,3,32
12474,2010,6,4.97E-14,12,160
19593,2010,6,-1.42E-14,3,73
21088,2010,6,4.55E-13,16,314
12363,2010,6,3.55E-14,3,104
21248,2010,6,1.78E-15,4,22
14566,2010,6,0,10,157
14006,2010,6,-5.33E-15,4,53
24726,2010,6,0,1,17
29960,2010,6,2.13E-14,5,47
16546,2010,6,-1.42E-14,2,59
18899,2010,6,-6.75E-14,6,95
14686,2010,6,7.11E-15,1,32
21049,2010,6,-2.49E-14,2,37
24878,2010,6,0,5,44
22368,2010,6,-1.21E-13,10,163
24278,2010,6,8.88E-16,2,18
17753,2010,6,-1.07E-14,1,17
24805,2010,6,1.71E-13,6,148
26689,2010,6,0,7,93
17631,2010,6,-2.84E-14,2,48
10571,2010,6,-1.21E-13,3,69
14103,2010,6,8.88E-15,11,105
15967,2010,6,7.39E-13,14,374
30052,2010,6,-3.55E-15,3,31
17125,2010,6,-5.60E-14,6,128
20751,2010,6,-7.11E-15,8,81
10912,2010,6,2.84E-13,4,227
20592,2010,6,7.11E-15,4,58
34439,2010,6,-1.42E-14,1,15
24200,2010,6,0,1,20
21582,2010,6,2.13E-14,10,129
15111,2010,6,-1.28E-13,10,161
17707,2010,6,-5.68E-14,4,123
13754,2010,6,7.11E-15,5,48
16542,2010,6,-8.53E-14,10,220
18473,2010,6,4.97E-14,12,145
10123,2010,6,1.42E-14,4,53
24020,2010,6,3.55E-14,6,114
21519,2010,6,-2.13E-14,7,133
12309,2010,6,3.55E-15,1,21
21160,2010,6,3.55E-15,8,75
42235,2010,6,-1.42E-14,6,51
12970,2010,6,-1.42E-14,3,52
30961,2010,6,-3.55E-14,5,123
16087,2010,6,0,2,16
15487,2010,6,2.49E-14,3,68
15954,2010,6,-1.07E-14,7,84
19985,2010,6,1.78E-15,7,69
15269,2010,6,-1.42E-14,5,81
48816,2010,6,0,1,7
21409,2010,6,0,3,132
11735,2010,6,5.33E-15,4,40
18507,2010,6,0,1,11
10836,2010,6,2.13E-14,9,133
19253,2010,6,-7.11E-15,4,50
23808,2010,6,2.70E-13,12,304
14207,2010,6,1.07E-13,10,320
44503,2010,6,9.95E-14,6,93
31110,2010,6,2.84E-14,15,206
14265,2010,6,0,1,11
23040,2010,6,6.57E-14,8,134
15085,2010,6,0,5,136
50581,2010,6,-2.49E-14,6,105
24758,2010,6,4.26E-14,4,127
12993,2010,6,3.55E-15,3,47
21041,2010,6,7.11E-15,5,103
50156,2010,6,2.13E-14,2,61
15130,2010,6,3.55E-15,3,38
15854,2010,6,7.11E-15,1,18
17965,2010,6,4.09E-14,10,120
25084,2010,6,-2.84E-14,19,178
25154,2010,6,-7.11E-15,2,38
51386,2010,6,0,1,13
17586,2010,6,-1.44E-14,4,65
23174,2010,6,-3.55E-15,3,49
12867,2010,6,3.73E-14,4,94
22725,2010,6,1.42E-14,2,22
22681,2010,6,0,4,60
21892,2010,6,1.42E-14,4,52
13263,2010,6,7.22E-16,3,18
44213,2010,6,3.55E-15,2,11
19318,2010,6,0,1,7
42451,2010,6,-1.78E-15,1,12
13202,2010,6,-7.82E-14,12,350
13584,2010,6,0,5,219
19415,2010,6,-1.42E-14,6,86
10038,2010,6,1.14E-13,12,110
16122,2010,6,1.42E-14,7,164
27261,2010,6,0,2,29
44360,2010,6,-2.84E-14,3,98
22127,2010,6,0,5,89
22720,2010,6,0,3,54
10458,2010,6,7.11E-15,4,37
19996,2010,6,-1.42E-14,8,77
10012,2010,6,0,9,61
24027,2010,6,1.07E-14,4,41
18451,2010,6,8.88E-15,11,104
20851,2010,6,3.55E-15,3,25
14236,2010,6,8.88E-16,1,6
10749,2010,6,7.11E-15,4,64
20800,2010,6,-8.88E-15,7,67
20425,2010,6,-1.33E-15,1,7
18494,2010,6,1.78E-15,3,17
23962,2010,6,0,1,5
18208,2010,6,1.07E-14,6,71
19761,2010,6,2.49E-14,11,129
12112,2010,6,-8.88E-16,2,15
24853,2010,6,-1.42E-14,9,100
18922,2010,6,-3.55E-15,2,30
50502,2010,6,2.84E-14,7,123
16818,2010,6,7.11E-15,1,15
23478,2010,6,1.99E-13,22,482
18538,2010,6,5.68E-14,12,138
22688,2010,6,-5.68E-14,4,74
18002,2010,6,1.28E-13,5,153
15217,2010,6,-7.11E-15,1,31
11326,2010,6,1.99E-13,18,258
22208,2010,6,-2.22E-15,2,28
24934,2010,6,0,14,403
36426,2010,6,-2.24E-13,11,169
24182,2010,6,-2.84E-14,7,112
50597,2010,6,7.11E-15,2,34
11477,2010,6,3.55E-14,22,401
23178,2010,6,-9.77E-15,4,56
21657,2010,6,5.68E-14,3,83
13107,2010,6,-2.84E-14,12,224
44808,2010,6,2.84E-14,6,147
21061,2010,6,3.55E-15,2,19
20011,2010,6,0,1,8
16268,2010,6,1.42E-14,13,129
13864,2010,6,-5.68E-14,6,149
20660,2010,6,0,2,18
18353,2010,6,-1.42E-14,6,108
13882,2010,6,-1.42E-14,2,33
24455,2010,6,4.26E-14,5,133
46448,2010,6,-1.78E-14,7,89
17500,2010,6,0,1,8
23287,2010,6,1.42E-14,4,86
11981,2010,6,-4.26E-14,2,81
24524,2010,6,1.42E-14,3,31
15534,2010,6,2.49E-14,3,43
12432,2010,6,2.49E-14,13,157
18382,2010,6,-2.31E-14,6,81
20112,2010,6,-1.07E-14,4,71
16288,2010,6,-1.42E-14,20,226
44730,2010,6,-4.12E-13,8,167
38552,2010,6,6.39E-14,12,239
17533,2010,6,3.55E-15,1,22
11224,2010,6,7.11E-15,3,79
17909,2010,6,0,1,56
40432,2010,6,-3.55E-15,2,23
21921,2010,6,-3.55E-14,2,63
19327,2010,6,0,1,5
13810,2010,6,0,6,86
19325,2010,6,1.42E-14,2,35
23851,2010,6,7.11E-15,2,19
16638,2010,6,-1.78E-15,5,35
21764,2010,6,2.84E-14,3,48
44428,2010,6,1.28E-13,2,77
22700,2010,6,1.28E-13,5,126
24024,2010,6,-6.39E-14,10,125
17166,2010,6,3.55E-15,2,19
22152,2010,6,0,6,62
50467,2010,6,5.68E-14,10,154
20965,2010,6,2.84E-14,2,55
11141,2010,6,-7.11E-15,1,22
15154,2010,6,-7.11E-15,2,38
51030,2010,6,-2.13E-14,6,47
19629,2010,6,0,3,35
23891,2010,6,-5.68E-14,4,91
15211,2010,6,-1.42E-14,5,41
15066,2010,6,-5.33E-15,5,51
21546,2010,6,-1.78E-14,6,91
12410,2010,6,1.78E-15,1,6
20925,2010,6,1.42E-14,3,89
12178,2010,6,0,1,9
10465,2010,6,2.13E-14,7,142
22101,2010,6,-3.55E-14,10,140
23936,2010,6,4.26E-14,3,99
21212,2010,6,-2.84E-14,16,350
21610,2010,6,-4.26E-14,2,49
22904,2010,6,-1.78E-14,3,71
15448,2010,6,-7.11E-15,2,32
16540,2010,6,8.88E-15,4,45
21411,2010,6,-1.28E-13,4,111
19519,2010,6,-1.42E-14,1,35
12504,2010,6,-5.68E-14,4,82
46291,2010,6,3.55E-15,5,59
24653,2010,6,3.55E-15,1,11
